Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net_A1_te0_fctext,"(81.65, 1.02)","(81.62, 1.03)","(82.84, 1.03)","(82.76, 1.05)","(46.73, 1.91)","(41.17, 1.65)","(77.37, 4.05)","(78.59, 1.08)","(77.37, 4.05)"
