Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,"(80.95, 0.56)","(81.17, 0.6)","(82.61, 1.18)","(82.71, 1.41)","(45.09, 5.48)","(38.34, 2.8)","(81.15, 3.44)","(77.97, 1.19)","(81.15, 3.44)"
mfmb_net,"(81.1, 0.0)","(81.35, 0.2)","(83.35, 0.4)","(83.49, 0.57)","(45.59, 4.14)","(40.08, 3.1)","(81.88, 4.21)","(75.98, 0.49)","(81.88, 4.21)"
mfmb_net,"(81.97, 1.11)","(82.12, 1.25)","(83.99, 1.42)","(84.06, 1.54)","(49.86, 2.3)","(43.34, 1.33)","(75.43, 2.4)","(78.43, 0.35)","(75.11, 2.41)"
mfmb_net,"(80.9, 0.24)","(80.91, 0.25)","(81.81, 0.62)","(81.75, 0.69)","(47.13, 2.72)","(40.19, 2.3)","(82.37, 3.05)","(77.63, 0.56)","(82.16, 3.21)"
