Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,"(73.42, 1.83)","(73.42, 1.84)","(74.34, 2.05)","(74.25, 2.07)","(32.56, 2.13)","(30.32, 1.78)","(105.76, 3.69)","(60.66, 0.84)","(105.06, 3.67)"
