Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,"(82.09, 0.78)","(82.1, 0.75)","(83.6, 0.63)","(83.56, 0.62)","(48.86, 3.73)","(42.06, 2.07)","(77.7, 3.49)","(78.15, 1.44)","(77.7, 3.49)"
mfmb_net,"(82.09, 0.78)","(82.1, 0.75)","(83.6, 0.63)","(83.56, 0.62)","(48.86, 3.73)","(42.06, 2.07)","(77.7, 3.49)","(78.15, 1.44)","(77.7, 3.49)"
mfmb_net,"(82.22, 0.31)","(82.26, 0.34)","(83.84, 0.78)","(83.82, 0.85)","(49.22, 0.42)","(41.45, 1.88)","(78.2, 2.94)","(78.25, 0.63)","(77.9, 3.08)"
mfmb_net,"(82.26, 0.36)","(82.28, 0.41)","(83.74, 0.69)","(83.7, 0.73)","(49.03, 4.7)","(41.89, 2.99)","(77.99, 4.1)","(78.2, 1.62)","(77.89, 4.0)"
