Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,"(67.01, 0.07)","(67.0, 0.12)","(67.73, 0.4)","(67.61, 0.43)","(28.09, 1.52)","(25.65, 1.02)","(123.26, 2.06)","(43.08, 1.19)","(122.44, 2.19)"
