Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,"(70.7, 0.74)","(71.26, 0.9)","(72.05, 0.94)","(72.46, 1.45)","(31.29, 2.08)","(28.77, 1.3)","(110.42, 3.16)","(52.49, 2.93)","(109.52, 3.04)"
mfmb_net,"(68.75, 1.3)","(69.04, 1.4)","(69.26, 1.78)","(69.44, 1.88)","(25.56, 5.72)","(23.86, 4.42)","(118.62, 7.99)","(51.06, 1.22)","(117.99, 8.06)"
