Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,"(70.46, 1.83)","(70.9, 1.48)","(70.37, 2.53)","(70.68, 2.22)","(31.63, 4.14)","(28.91, 2.94)","(109.63, 5.61)","(59.05, 2.24)","(108.91, 5.54)"
mfmb_net,"(70.46, 1.83)","(70.9, 1.48)","(70.37, 2.53)","(70.68, 2.22)","(31.63, 4.14)","(28.91, 2.94)","(109.63, 5.61)","(59.05, 2.24)","(108.91, 5.54)"
mfmb_net,"(72.69, 2.37)","(73.36, 2.25)","(73.63, 3.46)","(74.13, 3.47)","(33.14, 3.28)","(29.69, 2.81)","(106.72, 11.54)","(61.58, 0.86)","(106.02, 11.62)"
