Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,"(81.0, 0.89)","(81.09, 0.96)","(82.42, 1.33)","(82.44, 1.41)","(47.76, 1.8)","(37.41, 4.57)","(87.44, 11.37)","(77.7, 0.72)","(87.39, 12.53)"
