Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,"(76.88, 0.97)","(76.86, 1.01)","(77.88, 1.4)","(77.79, 1.44)","(38.59, 1.92)","(34.42, 1.03)","(95.49, 1.49)","(65.06, 0.75)","(95.49, 1.49)"
mfmb_net,"(77.08, 0.53)","(77.09, 0.49)","(77.93, 1.27)","(77.85, 1.26)","(40.23, 0.71)","(34.67, 0.68)","(95.14, 4.35)","(66.85, 0.9)","(95.14, 4.35)"
mfmb_net,"(76.88, 0.97)","(76.86, 1.01)","(77.88, 1.4)","(77.79, 1.44)","(38.59, 1.92)","(34.42, 1.03)","(95.49, 1.49)","(65.06, 0.75)","(95.49, 1.49)"
mfmb_net,"(77.08, 0.53)","(77.09, 0.49)","(77.93, 1.27)","(77.85, 1.26)","(40.23, 0.71)","(34.67, 0.68)","(95.14, 4.35)","(66.85, 0.9)","(95.14, 4.35)"
