Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,"(81.85, 0.0)","(81.78, 0.0)","(82.45, 0.0)","(82.32, 0.0)","(47.92, 0.0)","(42.71, 0.0)","(80.56, 0.0)","(79.3, 0.0)","(80.56, 0.0)"
mfmb_net,"(81.85, 0.0)","(81.78, 0.0)","(82.45, 0.0)","(82.32, 0.0)","(47.92, 0.0)","(42.71, 0.0)","(80.56, 0.0)","(79.3, 0.0)","(80.56, 0.0)"
mfmb_net,"(82.44, 0.74)","(82.46, 0.85)","(83.53, 1.44)","(83.48, 1.54)","(49.21, 2.82)","(42.96, 1.77)","(77.58, 3.27)","(78.76, 0.97)","(77.58, 3.27)"
mfmb_net,"(81.85, 0.0)","(81.78, 0.0)","(82.45, 0.0)","(82.32, 0.0)","(47.92, 0.0)","(42.71, 0.0)","(80.56, 0.0)","(79.3, 0.0)","(80.56, 0.0)"
mfmb_net,"(82.07, 0.0)","(82.02, 0.0)","(82.77, 0.0)","(82.67, 0.0)","(47.52, 0.0)","(42.13, 0.0)","(80.68, 0.0)","(79.33, 0.0)","(80.76, 0.0)"
mfmb_net,"(81.29, 0.77)","(81.36, 0.76)","(82.93, 1.07)","(82.92, 1.1)","(42.13, 7.74)","(37.12, 5.61)","(88.11, 12.07)","(76.44, 3.89)","(88.05, 11.85)"
