Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,"(72.97, 1.62)","(73.08, 1.4)","(73.43, 2.16)","(73.45, 1.98)","(30.66, 2.68)","(29.02, 2.37)","(109.56, 5.7)","(59.44, 1.05)","(109.56, 5.7)"
