Model,MissingText,MissingAudio,MissingVision,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,0.0,1.0,0.75,"(80.71, 1.3)","(80.63, 1.22)","(82.0, 1.77)","(82.0, 1.66)","(43.45, 5.97)","(38.39, 3.04)","(85.28, 3.43)","(75.75, 1.48)","(85.28, 3.43)"
