Model,MissingText,MissingAudio,MissingVision,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,0.0,1.0,1.0,"(82.05, 1.95)","(81.96, 1.95)","(83.39, 2.91)","(83.39, 2.88)","(47.32, 5.68)","(41.67, 4.45)","(79.94, 8.36)","(78.1, 1.56)","(79.94, 8.36)"
