Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,"(72.52, 0.07)","(72.59, 0.16)","(72.58, 0.63)","(72.52, 0.56)","(31.99, 1.37)","(28.22, 2.19)","(110.69, 5.31)","(57.45, 1.02)","(110.69, 5.31)"
mfmb_net,"(73.31, 0.39)","(73.4, 0.47)","(73.28, 0.32)","(73.24, 0.27)","(29.62, 2.51)","(27.93, 1.73)","(109.4, 3.1)","(57.37, 0.88)","(109.4, 3.1)"
mfmb_net,"(73.31, 0.39)","(73.4, 0.47)","(73.28, 0.32)","(73.24, 0.27)","(29.62, 2.51)","(27.93, 1.73)","(109.4, 3.1)","(57.37, 0.88)","(109.4, 3.1)"
