Model,MissingText,MissingAudio,MissingVision,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,1.0,0.0,0.0,"(54.37, 2.39)","(52.09, 3.96)","(53.29, 2.77)","(51.19, 4.37)","(16.02, 0.73)","(15.87, 0.69)","(143.54, 0.74)","(15.34, 5.49)","(143.54, 0.74)"
