Model,MissingText,MissingAudio,MissingVision,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,0.5,0.75,1.0,"(60.86, 7.47)","(57.49, 11.26)","(60.28, 8.4)","(57.0, 12.22)","(23.36, 3.41)","(22.12, 2.43)","(134.67, 8.49)","(38.78, 10.15)","(134.67, 8.49)"
