Model,MissingText,MissingAudio,MissingVision,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,1.0,0.0,1.0,"(50.74, 6.71)","(40.09, 13.35)","(49.43, 8.33)","(38.8, 15.03)","(15.87, 0.43)","(15.87, 0.43)","(144.99, 6.7)","(15.47, 3.73)","(144.99, 6.7)"
