Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,"(72.47, 0.64)","(72.46, 0.61)","(72.84, 1.18)","(72.73, 1.17)","(33.48, 3.55)","(29.12, 2.01)","(110.98, 4.01)","(56.74, 1.88)","(110.98, 4.01)"
mfmb_net,"(73.17, 0.14)","(73.1, 0.13)","(73.79, 0.26)","(73.65, 0.26)","(33.09, 1.13)","(28.27, 1.23)","(107.06, 2.85)","(58.01, 0.12)","(107.06, 2.85)"
mfmb_net,"(72.47, 0.64)","(72.46, 0.61)","(72.84, 1.18)","(72.73, 1.17)","(33.48, 3.55)","(29.12, 2.01)","(110.98, 4.01)","(56.74, 1.88)","(110.98, 4.01)"
mfmb_net,"(73.17, 0.14)","(73.1, 0.13)","(73.79, 0.26)","(73.65, 0.26)","(33.09, 1.13)","(28.27, 1.23)","(107.06, 2.85)","(58.01, 0.12)","(107.06, 2.85)"
