Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,"(79.7, 2.64)","(79.76, 3.35)","(81.24, 0.65)","(81.82, 0.49)","(51.73, 0.95)","(50.79, 0.66)","(60.17, 0.77)","(68.16, 0.66)","(60.17, 0.77)"
