Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,"(79.61, 0.8)","(79.62, 0.83)","(80.63, 1.47)","(80.57, 1.51)","(43.0, 1.75)","(38.0, 0.55)","(88.85, 0.81)","(71.82, 1.24)","(88.85, 0.81)"
mfmb_net,"(80.36, 0.24)","(80.36, 0.21)","(81.69, 0.28)","(81.63, 0.3)","(41.87, 1.7)","(37.65, 0.74)","(88.63, 2.44)","(72.56, 0.63)","(88.63, 2.44)"
mfmb_net,"(80.36, 0.24)","(80.36, 0.21)","(81.69, 0.28)","(81.63, 0.3)","(41.87, 1.7)","(37.65, 0.74)","(88.63, 2.44)","(72.56, 0.63)","(88.63, 2.44)"
