Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,"(54.13, 6.98)","(58.74, 3.44)","(53.25, 7.84)","(57.81, 4.25)","(19.0, 3.5)","(18.46, 2.78)","(145.22, 2.85)","(16.58, 8.94)","(145.18, 2.47)"
mfmb_net,"(58.7, 1.1)","(58.76, 1.34)","(58.43, 0.92)","(58.33, 1.07)","(21.82, 1.31)","(20.99, 1.15)","(141.13, 3.89)","(21.88, 2.64)","(141.39, 3.9)"
mfmb_net,"(46.16, 1.99)","(61.19, 0.91)","(43.7, 2.08)","(58.73, 0.91)","(15.94, 0.5)","(15.94, 0.5)","(150.62, 3.24)","(13.86, 4.17)","(150.56, 3.35)"
mfmb_net,"(59.33, 3.42)","(60.16, 2.69)","(58.69, 4.16)","(59.34, 3.51)","(21.04, 2.28)","(20.61, 1.97)","(137.22, 5.5)","(22.42, 7.02)","(137.15, 5.48)"
