Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,"(75.36, 1.32)","(75.37, 1.3)","(75.86, 1.81)","(75.77, 1.8)","(36.1, 3.27)","(31.88, 4.25)","(103.14, 9.79)","(65.75, 3.87)","(103.16, 9.8)"
mfmb_net,"(76.29, 1.27)","(76.28, 1.27)","(77.29, 1.74)","(77.2, 1.75)","(40.04, 0.6)","(36.05, 0.6)","(93.97, 2.62)","(67.58, 1.24)","(94.19, 2.81)"
mfmb_net,"(77.31, 0.61)","(77.36, 0.64)","(78.56, 1.0)","(78.54, 1.05)","(40.33, 0.88)","(35.13, 1.8)","(94.21, 3.36)","(67.24, 0.96)","(94.05, 3.33)"
mfmb_net,"(75.56, 1.73)","(75.58, 1.75)","(76.73, 1.87)","(76.67, 1.91)","(35.08, 5.16)","(30.71, 4.78)","(104.09, 9.87)","(64.02, 2.69)","(104.2, 9.87)"
mfmb_net,"(74.2, 1.75)","(74.27, 1.67)","(75.2, 2.43)","(75.18, 2.38)","(36.11, 3.55)","(31.54, 0.96)","(105.41, 4.16)","(64.94, 0.49)","(105.29, 3.84)"
mfmb_net,"(74.05, 1.86)","(74.16, 1.75)","(74.44, 2.47)","(74.44, 2.37)","(35.62, 4.66)","(30.9, 3.45)","(109.36, 7.27)","(65.47, 0.61)","(109.33, 7.16)"
mfmb_net,"(76.05, 1.1)","(76.2, 1.4)","(77.54, 1.7)","(77.6, 1.96)","(39.36, 1.92)","(35.66, 1.25)","(94.97, 4.21)","(65.46, 2.47)","(94.89, 4.19)"
