Model,MissingText,MissingAudio,MissingVision,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,0.0,0.5,0.0,"(81.45, 1.4)","(81.23, 1.28)","(83.34, 2.37)","(83.23, 2.24)","(44.05, 6.97)","(39.34, 6.16)","(80.3, 6.78)","(76.69, 1.81)","(80.3, 6.78)"
