Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,"(52.67, 5.6)","(58.61, 2.29)","(51.73, 6.74)","(57.58, 1.28)","(17.79, 2.17)","(17.69, 2.03)","(145.32, 7.8)","(8.23, 7.53)","(145.47, 7.68)"
mfmb_net,"(50.48, 6.72)","(60.54, 0.98)","(48.58, 7.52)","(58.56, 1.16)","(17.01, 1.1)","(16.91, 0.97)","(145.83, 5.48)","(14.55, 7.57)","(145.59, 5.53)"
mfmb_net,"(51.27, 4.43)","(57.42, 3.16)","(50.1, 5.27)","(56.18, 2.29)","(17.01, 1.13)","(16.81, 0.96)","(145.56, 1.75)","(15.04, 3.22)","(145.39, 1.58)"
mfmb_net,"(53.11, 5.6)","(58.62, 0.92)","(51.93, 6.6)","(57.34, 1.89)","(18.46, 2.21)","(18.27, 2.17)","(143.33, 3.5)","(16.43, 6.74)","(143.39, 3.69)"
