Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,"(74.2, 0.51)","(74.22, 0.52)","(75.31, 0.94)","(75.23, 0.96)","(33.48, 3.42)","(29.22, 2.43)","(104.33, 4.73)","(61.38, 1.05)","(104.33, 4.73)"
mfmb_net,"(74.5, 0.79)","(74.44, 0.79)","(75.61, 0.56)","(75.46, 0.55)","(36.81, 2.84)","(31.94, 2.5)","(97.8, 2.48)","(63.01, 0.66)","(97.8, 2.48)"
mfmb_net,"(74.2, 0.51)","(74.22, 0.52)","(75.31, 0.94)","(75.23, 0.96)","(33.48, 3.42)","(29.22, 2.43)","(104.33, 4.73)","(61.38, 1.05)","(104.33, 4.73)"
mfmb_net,"(74.5, 0.79)","(74.44, 0.79)","(75.61, 0.56)","(75.46, 0.55)","(36.81, 2.84)","(31.94, 2.5)","(97.8, 2.48)","(63.01, 0.66)","(97.8, 2.48)"
