Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,"(75.0, 0.74)","(74.95, 0.77)","(75.62, 1.13)","(75.49, 1.16)","(34.33, 2.19)","(30.61, 1.18)","(101.03, 4.16)","(62.33, 1.36)","(101.03, 4.16)"
