Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,"(81.94, 0.43)","(82.02, 0.4)","(83.61, 0.29)","(83.64, 0.29)","(48.01, 1.1)","(42.06, 1.03)","(79.05, 1.71)","(76.01, 1.16)","(79.05, 1.71)"
mfmb_net,"(81.35, 0.43)","(81.38, 0.4)","(83.09, 0.51)","(83.07, 0.49)","(42.76, 3.06)","(37.8, 1.83)","(84.67, 2.94)","(75.09, 0.86)","(84.67, 2.94)"
mfmb_net,"(81.35, 0.43)","(81.38, 0.4)","(83.09, 0.51)","(83.07, 0.49)","(42.76, 3.06)","(37.8, 1.83)","(84.67, 2.94)","(75.09, 0.86)","(84.67, 2.94)"
