Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net_A1_te0_1_fctext,"(73.66, 1.08)","(73.68, 1.03)","(74.53, 1.21)","(74.47, 1.15)","(37.5, 1.38)","(32.54, 1.47)","(107.15, 6.43)","(63.18, 2.13)","(107.15, 6.43)"
