Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,"(76.29, 2.92)","(76.41, 2.67)","(76.52, 3.34)","(76.55, 3.12)","(32.07, 4.88)","(29.54, 3.99)","(100.27, 7.49)","(72.48, 1.79)","(99.87, 7.47)"
mfmb_net,"(76.29, 2.92)","(76.41, 2.67)","(76.52, 3.34)","(76.55, 3.12)","(32.07, 4.88)","(29.54, 3.99)","(100.27, 7.49)","(72.48, 1.79)","(99.87, 7.47)"
