Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,"(71.81, 9.04)","(71.09, 9.9)","(78.97, 3.37)","(78.96, 3.88)","(55.2, 0.42)","(53.61, 0.48)","(54.08, 0.7)","(75.49, 0.44)","(54.06, 0.68)"
