Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,"(63.65, 2.03)","(63.94, 2.16)","(64.07, 2.3)","(64.26, 2.48)","(21.67, 1.37)","(21.19, 1.16)","(128.32, 4.87)","(37.63, 2.15)","(127.72, 4.95)"
mfmb_net,"(65.6, 0.48)","(65.82, 0.49)","(66.77, 0.5)","(66.87, 0.51)","(28.52, 3.4)","(27.5, 2.56)","(122.38, 3.21)","(37.89, 2.37)","(121.77, 3.09)"
