Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,"(82.99, 0.43)","(83.05, 0.3)","(84.34, 0.19)","(84.35, 0.31)","(43.55, 7.15)","(39.63, 5.42)","(80.07, 6.42)","(78.42, 1.85)","(80.07, 6.42)"
mfmb_net,"(82.99, 0.43)","(83.05, 0.3)","(84.34, 0.19)","(84.35, 0.31)","(43.55, 7.15)","(39.63, 5.42)","(80.07, 6.42)","(78.42, 1.85)","(80.07, 6.42)"
mfmb_net,"(80.61, 1.03)","(80.56, 1.03)","(81.43, 0.98)","(81.33, 0.98)","(48.02, 1.21)","(41.52, 0.68)","(80.91, 2.02)","(76.85, 1.2)","(80.91, 2.02)"
mfmb_net,"(82.26, 0.49)","(82.35, 0.55)","(84.04, 0.95)","(84.06, 1.01)","(50.78, 2.4)","(43.97, 2.23)","(75.79, 2.3)","(79.12, 0.3)","(75.5, 2.26)"
mfmb_net,"(81.78, 0.31)","(82.0, 0.23)","(83.64, 0.76)","(83.77, 0.9)","(48.78, 4.31)","(42.95, 3.99)","(76.37, 5.55)","(78.81, 0.75)","(75.99, 5.65)"
mfmb_net,"(81.78, 0.31)","(82.0, 0.23)","(83.64, 0.76)","(83.77, 0.9)","(48.78, 4.31)","(42.95, 3.99)","(76.37, 5.55)","(78.81, 0.75)","(75.99, 5.65)"
mfmb_net,"(81.78, 0.31)","(82.0, 0.23)","(83.64, 0.76)","(83.77, 0.9)","(48.78, 4.31)","(42.95, 3.99)","(76.37, 5.55)","(78.81, 0.75)","(75.99, 5.65)"
mfmb_net,"(82.26, 0.49)","(82.35, 0.55)","(84.04, 0.95)","(84.06, 1.01)","(50.78, 2.4)","(43.97, 2.23)","(75.79, 2.3)","(79.12, 0.3)","(75.5, 2.26)"
mfmb_net,"(82.26, 0.49)","(82.35, 0.55)","(84.04, 0.95)","(84.06, 1.01)","(50.78, 2.4)","(43.97, 2.23)","(75.79, 2.3)","(79.12, 0.3)","(75.5, 2.26)"
