Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net_C1_tc0.1_te0.2_fcdynamic,"(73.16, 0.89)","(73.25, 0.78)","(73.72, 1.21)","(73.71, 1.05)","(33.58, 2.07)","(31.05, 1.76)","(104.23, 1.87)","(58.26, 0.16)","(104.23, 1.87)"
