Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net_C1_tc0.1_te0.2_fctext,"(70.29, 2.35)","(70.84, 1.67)","(70.49, 3.15)","(70.91, 2.51)","(34.13, 5.66)","(31.15, 4.26)","(110.31, 5.36)","(56.4, 1.1)","(110.31, 5.36)"
