Model,MissingText,MissingAudio,MissingVision,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,0.3,0.0,0.0,"(72.17, 1.28)","(72.25, 1.28)","(73.05, 1.35)","(73.22, 1.34)","(27.97, 3.1)","(26.98, 2.37)","(110.62, 5.62)","(57.25, 4.91)","(110.62, 5.62)"
