Model,MissingText,MissingAudio,MissingVision,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,0.0,0.1,0.0,"(82.59, 1.29)","(82.56, 1.25)","(83.69, 1.85)","(83.74, 1.78)","(46.53, 4.23)","(40.77, 3.06)","(77.47, 4.92)","(77.56, 2.11)","(77.47, 4.92)"
