Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,"(66.33, 1.95)","(66.82, 1.53)","(66.72, 2.45)","(67.1, 2.08)","(27.5, 1.5)","(25.76, 1.31)","(119.95, 5.78)","(47.11, 1.16)","(119.1, 5.67)"
