Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
mfmb_net,"(77.84, 5.29)","(77.76, 6.19)","(79.82, 1.42)","(80.31, 1.93)","(50.59, 1.62)","(49.48, 1.53)","(61.72, 2.14)","(67.72, 0.7)","(61.7, 2.17)"
